"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,,,,,,,,,,
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA,,,,,,,,,,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
INTERVALO DE TEMPO: SEMANAL,,,,,,,,,,,,,,
PERÍODO: 11/05/2025 A 17/05/2025,,,,,,,,,,,,,,
COMBUSTÍVEL: TODOS,,,,,,,,,,,,,,
TIPO RELATÓRIO: MUNICÍPIO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE DE MEDIDA,PREÇO DE REVENDA,DATA DA COLETA
 03.199.834/0001-66,AUTO POSTO TERCEIRO MILÊNIO LTDA,AUTO POSTO TERCEIRO MILÊNIO,RUA MATO GROSSO,430,,PACOVAL,68900-000,MACAPA,AMAPA,VIBRA,GASOLINA COMUM,R$ / litro,6.13,5/13/2025
 03.199.834/0001-66,AUTO POSTO TERCEIRO MILÊNIO LTDA,AUTO POSTO TERCEIRO MILÊNIO,RUA MATO GROSSO,430,,PACOVAL,68900-000,MACAPA,AMAPA,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.43,5/13/2025
 08.359.486/0001-60,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010-970,ALAGOINHAS,BAHIA,VIBRA,GNV,R$ / m³,4.39,5/14/2025
 08.359.486/0001-60,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010-970,ALAGOINHAS,BAHIA,VIBRA,GASOLINA COMUM,R$ / litro,5.75,5/14/2025
 08.359.486/0001-60,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010-970,ALAGOINHAS,BAHIA,VIBRA,GASOLINA ADITIVADA,R$ / litro,5.79,5/14/2025
 08.359.486/0001-60,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010-970,ALAGOINHAS,BAHIA,VIBRA,ETANOL,R$ / litro,4.48,5/14/2025
 04.218.516/0001-68,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020-650,ALAGOINHAS,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.99,5/14/2025
 04.218.516/0001-68,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020-650,ALAGOINHAS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.99,5/14/2025
 04.218.516/0001-68,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020-650,ALAGOINHAS,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.82,5/14/2025
 04.218.516/0001-68,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020-650,ALAGOINHAS,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.88,5/14/2025
 04.218.516/0001-68,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020-650,ALAGOINHAS,BAHIA,BRANCA,ETANOL,R$ / litro,4.69,5/14/2025
 74.008.566/0001-04,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,SN,KM 108,POSTO,48010-970,ALAGOINHAS,BAHIA,VIBRA,GASOLINA COMUM,R$ / litro,5.89,5/14/2025
 74.008.566/0001-04,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,SN,KM 108,POSTO,48010-970,ALAGOINHAS,BAHIA,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.05,5/14/2025
 74.008.566/0001-04,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,SN,KM 108,POSTO,48010-970,ALAGOINHAS,BAHIA,VIBRA,DIESEL S500,R$ / litro,5.57,5/14/2025
 74.008.566/0001-04,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,SN,KM 108,POSTO,48010-970,ALAGOINHAS,BAHIA,VIBRA,DIESEL S10,R$ / litro,5.67,5/14/2025
 74.008.566/0001-04,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,SN,KM 108,POSTO,48010-970,ALAGOINHAS,BAHIA,VIBRA,ETANOL,R$ / litro,4.69,5/14/2025
 03.990.964/0001-12,DALILA DERIVADOS DE PETROLEO LTDA,POSTO CIDADE,RUA CONSELHEIRO JUNQUEIRA,SN,,CENTRO,48090-021,ALAGOINHAS,BAHIA,PETROBAHIA,GASOLINA COMUM,R$ / litro,5.74,5/14/2025
 03.990.964/0001-12,DALILA DERIVADOS DE PETROLEO LTDA,POSTO CIDADE,RUA CONSELHEIRO JUNQUEIRA,SN,,CENTRO,48090-021,ALAGOINHAS,BAHIA,PETROBAHIA,GASOLINA ADITIVADA,R$ / litro,5.74,5/14/2025
 03.990.964/0001-12,DALILA DERIVADOS DE PETROLEO LTDA,POSTO CIDADE,RUA CONSELHEIRO JUNQUEIRA,SN,,CENTRO,48090-021,ALAGOINHAS,BAHIA,PETROBAHIA,DIESEL S500,R$ / litro,5.59,5/14/2025
 03.990.964/0001-12,DALILA DERIVADOS DE PETROLEO LTDA,POSTO CIDADE,RUA CONSELHEIRO JUNQUEIRA,SN,,CENTRO,48090-021,ALAGOINHAS,BAHIA,PETROBAHIA,DIESEL S10,R$ / litro,5.69,5/14/2025
 03.990.964/0001-12,DALILA DERIVADOS DE PETROLEO LTDA,POSTO CIDADE,RUA CONSELHEIRO JUNQUEIRA,SN,,CENTRO,48090-021,ALAGOINHAS,BAHIA,PETROBAHIA,ETANOL,R$ / litro,4.44,5/14/2025
 08.546.610/0001-05,DT COMBUSTIVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHAES,2024,,NOVO HORIZONTE,47802-366,BARREIRAS,BAHIA,LARCO,GASOLINA ADITIVADA,R$ / litro,6.59,5/13/2025
 08.546.610/0001-05,DT COMBUSTIVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHAES,2024,,NOVO HORIZONTE,47802-366,BARREIRAS,BAHIA,LARCO,DIESEL S500,R$ / litro,6.35,5/13/2025
 08.546.610/0001-05,DT COMBUSTIVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHAES,2024,,NOVO HORIZONTE,47802-366,BARREIRAS,BAHIA,LARCO,DIESEL S10,R$ / litro,6.39,5/13/2025
 08.546.610/0001-05,DT COMBUSTIVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHAES,2024,,NOVO HORIZONTE,47802-366,BARREIRAS,BAHIA,LARCO,ETANOL,R$ / litro,4.69,5/13/2025
 01.664.891/0001-43,SABBA COMBUSTIVEIS LTDA,POSTO SABBA,RUA SAO BERNARDO,35,,VILA DOS SAS,47810-760,BARREIRAS,BAHIA,RAIZEN,GASOLINA COMUM,R$ / litro,6.59,5/14/2025
 01.664.891/0001-43,SABBA COMBUSTIVEIS LTDA,POSTO SABBA,RUA SAO BERNARDO,35,,VILA DOS SAS,47810-760,BARREIRAS,BAHIA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.79,5/14/2025
 01.664.891/0001-43,SABBA COMBUSTIVEIS LTDA,POSTO SABBA,RUA SAO BERNARDO,35,,VILA DOS SAS,47810-760,BARREIRAS,BAHIA,RAIZEN,DIESEL S500,R$ / litro,6.39,5/14/2025
 01.664.891/0001-43,SABBA COMBUSTIVEIS LTDA,POSTO SABBA,RUA SAO BERNARDO,35,,VILA DOS SAS,47810-760,BARREIRAS,BAHIA,RAIZEN,DIESEL S10,R$ / litro,7.16,5/14/2025
 09.166.195/0001-19,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653-160,ILHEUS,BAHIA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,7.03,5/14/2025
 09.166.195/0001-19,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653-160,ILHEUS,BAHIA,RAIZEN,DIESEL S10,R$ / litro,6.89,5/14/2025
 09.166.195/0001-19,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653-160,ILHEUS,BAHIA,RAIZEN,ETANOL,R$ / litro,4.99,5/14/2025
 13.631.353/0001-31,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658-565,ILHEUS,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.52,5/14/2025
 13.631.353/0001-31,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658-565,ILHEUS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.52,5/14/2025
 13.631.353/0001-31,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658-565,ILHEUS,BAHIA,BRANCA,ETANOL,R$ / litro,4.82,5/14/2025
 13.497.953/0001-59,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653-160,ILHEUS,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,6.54,5/14/2025
 13.497.953/0001-59,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653-160,ILHEUS,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.64,5/14/2025
 13.497.953/0001-59,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653-160,ILHEUS,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,6.85,5/14/2025
 13.497.953/0001-59,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653-160,ILHEUS,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.89,5/14/2025
 13.497.953/0001-59,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653-160,ILHEUS,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.82,5/14/2025
 02.366.787/0001-35,COMERCIAL SAVOIA LTDA,POSTO SAVOIA,AVENIDA RAYMUNDO SA BARRETO,S/N,LOTES 26 27 E 28,JARDIM SAVOIA,45658-250,ILHEUS,BAHIA,BAHIANA,GLP,R$ / 13 kg,153.00,5/14/2025
 00.175.819/0001-90,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652-155,ILHEUS,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,6.54,5/14/2025
 00.175.819/0001-90,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652-155,ILHEUS,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.64,5/14/2025
 00.175.819/0001-90,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652-155,ILHEUS,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.89,5/14/2025
 00.175.819/0001-90,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652-155,ILHEUS,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.82,5/14/2025
 02.448.248/0001-45,AUTO POSTO AUGUSTU'S LTDA,AUTO POSTO AUGUSTUS,SITIO SAO JOSE,SN,,SEDE,44600-000,IPIRA,BAHIA,ALE,GASOLINA COMUM,R$ / litro,5.97,5/14/2025
 02.448.248/0001-45,AUTO POSTO AUGUSTU'S LTDA,AUTO POSTO AUGUSTUS,SITIO SAO JOSE,SN,,SEDE,44600-000,IPIRA,BAHIA,ALE,DIESEL S500,R$ / litro,6.90,5/14/2025
 02.448.248/0001-45,AUTO POSTO AUGUSTU'S LTDA,AUTO POSTO AUGUSTUS,SITIO SAO JOSE,SN,,SEDE,44600-000,IPIRA,BAHIA,ALE,DIESEL S10,R$ / litro,6.95,5/14/2025
 02.448.248/0001-45,AUTO POSTO AUGUSTU'S LTDA,AUTO POSTO AUGUSTUS,SITIO SAO JOSE,SN,,SEDE,44600-000,IPIRA,BAHIA,ALE,ETANOL,R$ / litro,4.42,5/14/2025
 03.961.850/0001-44,AUTO POSTO COPA 70 LTDA,, BA 052 KM 354,SN,,SEDE,44900-000,IRECE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.17,5/14/2025
 03.961.850/0001-44,AUTO POSTO COPA 70 LTDA,, BA 052 KM 354,SN,,SEDE,44900-000,IRECE,BAHIA,BRANCA,DIESEL S500,R$ / litro,6.17,5/14/2025
 03.961.850/0001-44,AUTO POSTO COPA 70 LTDA,, BA 052 KM 354,SN,,SEDE,44900-000,IRECE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.27,5/14/2025
 03.961.850/0001-44,AUTO POSTO COPA 70 LTDA,, BA 052 KM 354,SN,,SEDE,44900-000,IRECE,BAHIA,BRANCA,ETANOL,R$ / litro,4.94,5/14/2025
 14.075.105/0004-67,O TORRES,POSTO CENTRAL - CHAPÉU DE COURO,AVENIDA SANTOS LOPES,1660,,CENTRO,44900-000,IRECE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.94,5/14/2025
 14.075.105/0004-67,O TORRES,POSTO CENTRAL - CHAPÉU DE COURO,AVENIDA SANTOS LOPES,1660,,CENTRO,44900-000,IRECE,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.94,5/14/2025
 14.075.105/0004-67,O TORRES,POSTO CENTRAL - CHAPÉU DE COURO,AVENIDA SANTOS LOPES,1660,,CENTRO,44900-000,IRECE,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.89,5/14/2025
 14.075.105/0004-67,O TORRES,POSTO CENTRAL - CHAPÉU DE COURO,AVENIDA SANTOS LOPES,1660,,CENTRO,44900-000,IRECE,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.99,5/14/2025
 14.075.105/0004-67,O TORRES,POSTO CENTRAL - CHAPÉU DE COURO,AVENIDA SANTOS LOPES,1660,,CENTRO,44900-000,IRECE,BAHIA,BRANCA,ETANOL,R$ / litro,4.49,5/14/2025
 33.947.326/0001-80,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609-000,ITABUNA,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.42,5/15/2025
 33.947.326/0001-80,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609-000,ITABUNA,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.43,5/15/2025
 33.947.326/0001-80,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609-000,ITABUNA,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.56,5/15/2025
 33.947.326/0001-80,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609-000,ITABUNA,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.66,5/15/2025
 33.947.326/0001-80,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609-000,ITABUNA,BAHIA,BRANCA,ETANOL,R$ / litro,4.82,5/15/2025
 14.345.573/0001-61,DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO TIMBUIBA,AVENIDA JOSE SOARES PINHEIRO,2261,TERREO,LOMANTO JUNIOR,45601-051,ITABUNA,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.43,5/15/2025
 14.345.573/0001-61,DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO TIMBUIBA,AVENIDA JOSE SOARES PINHEIRO,2261,TERREO,LOMANTO JUNIOR,45601-051,ITABUNA,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.53,5/15/2025
 14.345.573/0001-61,DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO TIMBUIBA,AVENIDA JOSE SOARES PINHEIRO,2261,TERREO,LOMANTO JUNIOR,45601-051,ITABUNA,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.60,5/15/2025
 14.345.573/0001-61,DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO TIMBUIBA,AVENIDA JOSE SOARES PINHEIRO,2261,TERREO,LOMANTO JUNIOR,45601-051,ITABUNA,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.70,5/15/2025
 14.345.573/0001-61,DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO TIMBUIBA,AVENIDA JOSE SOARES PINHEIRO,2261,TERREO,LOMANTO JUNIOR,45601-051,ITABUNA,BAHIA,BRANCA,ETANOL,R$ / litro,4.83,5/15/2025
 13.056.270/0001-66,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,ITABUNA,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.43,5/15/2025
 13.056.270/0001-66,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,ITABUNA,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.43,5/15/2025
 13.056.270/0001-66,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,ITABUNA,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.79,5/15/2025
 13.056.270/0001-66,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600-201,ITABUNA,BAHIA,BRANCA,ETANOL,R$ / litro,4.83,5/15/2025
 05.696.709/0001-97,CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO REAL CENTER,AVENIDA PERIMENRAL,348,TERREO,CENTRO,45836-000,ITAMARAJU,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.79,5/12/2025
 05.696.709/0001-97,CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO REAL CENTER,AVENIDA PERIMENRAL,348,TERREO,CENTRO,45836-000,ITAMARAJU,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.99,5/12/2025
 05.696.709/0001-97,CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO REAL CENTER,AVENIDA PERIMENRAL,348,TERREO,CENTRO,45836-000,ITAMARAJU,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.09,5/12/2025
 05.696.709/0001-97,CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO REAL CENTER,AVENIDA PERIMENRAL,348,TERREO,CENTRO,45836-000,ITAMARAJU,BAHIA,BRANCA,ETANOL,R$ / litro,4.89,5/12/2025
 13.683.818/0001-06,BENTIVI DERIVADOS DE PETROLEO LTDA,POSTO BENTIVI,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ITAMARAJU,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,6.75,5/12/2025
 13.683.818/0001-06,BENTIVI DERIVADOS DE PETROLEO LTDA,POSTO BENTIVI,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ITAMARAJU,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.85,5/12/2025
 13.683.818/0001-06,BENTIVI DERIVADOS DE PETROLEO LTDA,POSTO BENTIVI,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ITAMARAJU,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,5.97,5/12/2025
 13.683.818/0001-06,BENTIVI DERIVADOS DE PETROLEO LTDA,POSTO BENTIVI,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ITAMARAJU,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.06,5/12/2025
 13.683.818/0001-06,BENTIVI DERIVADOS DE PETROLEO LTDA,POSTO BENTIVI,RODOVIA BR 101,S/N,KM 808,SEDE,45836-000,ITAMARAJU,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.86,5/12/2025
 08.505.094/0001-62,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202-340,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.79,5/13/2025
 08.505.094/0001-62,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202-340,JEQUIE,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.79,5/13/2025
 08.505.094/0001-62,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202-340,JEQUIE,BAHIA,BRANCA,DIESEL S500,R$ / litro,6.29,5/13/2025
 08.505.094/0001-62,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202-340,JEQUIE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.39,5/13/2025
 08.505.094/0001-62,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202-340,JEQUIE,BAHIA,BRANCA,ETANOL,R$ / litro,4.49,5/13/2025
 03.550.965/0001-46,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200-070,JEQUIE,BAHIA,RAIZEN,GASOLINA COMUM,R$ / litro,6.77,5/13/2025
 03.550.965/0001-46,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200-070,JEQUIE,BAHIA,RAIZEN,DIESEL S500,R$ / litro,6.50,5/13/2025
 03.550.965/0001-46,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200-070,JEQUIE,BAHIA,RAIZEN,DIESEL S10,R$ / litro,6.60,5/13/2025
 03.550.965/0001-46,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200-070,JEQUIE,BAHIA,RAIZEN,ETANOL,R$ / litro,5.25,5/13/2025
 05.924.835/0001-51,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205-011,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.79,5/13/2025
 05.924.835/0001-51,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205-011,JEQUIE,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.90,5/13/2025
 05.924.835/0001-51,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205-011,JEQUIE,BAHIA,BRANCA,ETANOL,R$ / litro,4.59,5/13/2025
 34.214.809/0001-38,COM DE DER DE PETROLEO BARRETO LTDA,,AVENIDA FRANZ GEDEON,250,,CENTRO,45200-130,JEQUIE,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,6.29,5/13/2025
 34.214.809/0001-38,COM DE DER DE PETROLEO BARRETO LTDA,,AVENIDA FRANZ GEDEON,250,,CENTRO,45200-130,JEQUIE,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.39,5/13/2025
 34.214.809/0001-38,COM DE DER DE PETROLEO BARRETO LTDA,,AVENIDA FRANZ GEDEON,250,,CENTRO,45200-130,JEQUIE,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,5.99,5/13/2025
 34.214.809/0001-38,COM DE DER DE PETROLEO BARRETO LTDA,,AVENIDA FRANZ GEDEON,250,,CENTRO,45200-130,JEQUIE,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.09,5/13/2025
 13.707.245/0001-03,STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO PAMPA,RUA BRIG SA BITENCOURT,5,,JEQUIEZINHO,45208-087,JEQUIE,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,115.00,5/13/2025
 13.707.245/0001-03,STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO PAMPA,RUA BRIG SA BITENCOURT,5,,JEQUIEZINHO,45208-087,JEQUIE,BAHIA,VIBRA,GASOLINA COMUM,R$ / litro,6.49,5/13/2025
 13.707.245/0001-03,STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO PAMPA,RUA BRIG SA BITENCOURT,5,,JEQUIEZINHO,45208-087,JEQUIE,BAHIA,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.69,5/13/2025
 13.707.245/0001-03,STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO PAMPA,RUA BRIG SA BITENCOURT,5,,JEQUIEZINHO,45208-087,JEQUIE,BAHIA,VIBRA,ETANOL,R$ / litro,4.99,5/13/2025
 02.891.624/0001-71,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202-130,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.19,5/13/2025
 02.891.624/0001-71,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202-130,JEQUIE,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.19,5/13/2025
 02.891.624/0001-71,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202-130,JEQUIE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.20,5/13/2025
